代码	名称	涨幅%%	总金额	买价	卖价	现价	现量	涨速%%	换手%%	量比	今开	最高	最低	总量	细分行业	
01686	新意网集团	-0.65	4926095	--  	--  	6.160	20000	0.16	          0.03	  0.96	6.210	6.230	6.080	801844	软件服务	
01053	重庆钢铁股份	3.09	4897000	1.650	1.670	1.670	46000	0.60	          0.54	  0.56	1.640	1.700	1.640	2930000	一般金属	
02236	惠生工程	-2.31	4894630	--  	--  	1.690	8000	-0.59	          0.07	  1.27	1.730	1.730	1.680	2897000	石油天然气	
01858	春立医疗	-1.96	4889836	--  	--  	14.000	16000	0.57	          1.81	  1.28	14.100	14.320	13.920	347600	医药医疗	
00375	YGM TRADING	-14.65	4878420	--  	--  	5.300	5000	-0.75	          0.53	  0.95	6.210	6.210	5.200	874000	纺织服饰	
02213	益华控股	-3.74	4841040	--  	--  	1.030	2000	0.00	          0.47	  2.78	1.070	1.080	1.010	4682000	零售	
02342	京信通信	-0.73	4831285	--  	--  	1.360	4000	0.74	          0.14	  0.66	1.370	1.380	1.350	3557456	信息器材	
01608	伟能集团	-0.95	4825969	5.220	5.240	5.240	1000	-0.19	          0.04	  1.06	5.290	5.290	5.120	921963	公用事业	
00315	数码通电讯	-0.11	4780619	9.090	9.100	9.100	50000	0.00	          0.05	  0.34	9.150	9.150	9.080	525514	电讯	
00164	中国宝力科技	1.91	4756300	--  	--  	0.160	25000	0.63	          0.09	  1.20	0.157	0.166	0.157	29675000	酒店及消闲	
01004	中国智慧能源	2.04	4753300	--  	--  	1.000	2000	2.04	          0.05	  3.58	0.980	1.040	0.970	4786000	其他金融	
00038	第一拖拉机股份	-2.11	4728116	3.250	3.260	3.250	6000	-0.31	          0.37	  0.71	3.350	3.350	3.250	1432972	工业工程	
06136	康达环保	-1.20	4709020	--  	--  	1.640	49000	0.00	          0.14	  2.08	1.650	1.690	1.630	2844000	公用事业	
00398	东方表行集团	1.50	4705637	--  	--  	2.030	32000	1.00	          0.41	  1.67	2.000	2.090	2.000	2330160	纺织服饰	
01205	中信资源	1.16	4699660	0.860	0.870	0.870	164000	0.00	          0.07	  0.41	0.850	0.890	0.850	5404000	一般金属	
00256	冠城钟表珠宝	0.00	4696340	1.850	1.860	1.860	4000	0.54	          0.06	  0.72	1.860	1.860	1.850	2538000	纺织服饰	
03303	巨涛海洋石油服务	0.00	4643180	--  	--  	2.390	2000	0.00	          0.12	  0.44	2.390	2.410	2.340	1944000	石油天然气	
01536	煜荣集团	1.82	4625440	--  	--  	1.680	2000	1.82	          0.72	  3.22	1.670	1.740	1.630	2752000	工业工程	
03389	亨得利	1.15	4624080	0.440	0.445	0.440	64000	0.00	          0.22	  0.46	0.430	0.450	0.430	10428000	纺织服饰	
01129	中国水业集团	0.00	4555400	--  	--  	1.670	16000	0.00	          0.17	  1.63	1.680	1.680	1.650	2740000	公用事业	
01600	天伦燃气	-0.99	4533105	--  	--  	5.990	3000	-0.17	          0.08	  1.07	6.080	6.100	5.930	750000	公用事业	
00139	中国软实力	0.00	4514588	--  	--  	0.145	14000	0.00	          0.25	  0.55	0.147	0.148	0.142	31199504	半导体	
00564	郑煤机	-2.95	4467130	4.270	4.310	4.270	1200	-0.70	          0.42	  1.44	4.440	4.480	4.260	1015000	工业工程	
01137	香港电视	-0.27	4443670	--  	--  	3.690	2000	0.27	          0.15	  0.62	3.720	3.800	3.650	1199000	媒体及娱乐	
03382	天津港发展	-0.83	4442480	1.190	1.200	1.200	72000	0.00	          0.06	  0.46	1.210	1.220	1.190	3684000	工用运输	
00497	资本策略地产	2.04	4377550	--  	--  	0.500	10000	0.00	          0.09	  0.74	0.495	0.510	0.490	8802500	地产	
00500	先丰服务集团	-1.74	4371299	--  	--  	1.690	54000	2.42	          0.17	  0.48	1.720	1.720	1.650	2604942	工用运输	
02337	众诚能源	-1.52	4370020	--  	--  	4.550	4000	0.22	          0.41	  1.36	4.630	4.630	4.490	954000	公用事业	
06118	奥星生命科技	-0.37	4285250	--  	--  	2.700	5000	0.00	          0.31	  0.83	2.730	2.760	2.660	1577000	工业工程	
01028	千百度	-2.36	4278290	--  	--  	2.480	25000	-0.40	          0.08	  1.31	2.530	2.530	2.480	1716000	纺织服饰	
01314	翠华控股	-0.85	4264080	--  	--  	1.160	4000	-0.85	          0.26	  3.19	1.170	1.190	1.160	3632000	酒店及消闲	
00818	高阳科技	-0.62	4240680	--  	--  	1.590	27000	0.00	          0.10	  1.88	1.600	1.630	1.580	2649000	软件服务	
00071	美丽华酒店	-0.12	4226460	--  	--  	16.700	5000	-0.12	          0.04	  1.48	16.720	16.780	16.660	253000	酒店及消闲	
00496	卡森国际	0.72	4221980	--  	--  	1.390	2000	0.00	          0.20	  0.83	1.380	1.390	1.370	3059000	家电及用品	
00327	百富环球	-1.32	4217139	3.730	3.750	3.750	44000	0.00	          0.10	  0.58	3.760	3.830	3.690	1126062	软件服务	
00704	和嘉资源	2.00	4193510	--  	--  	0.255	210000	2.00	          0.64	  1.49	0.249	0.255	0.248	16748000	煤炭	
02662	承兴国际控股	-0.89	4180280	--  	--  	5.560	4000	0.36	          0.07	  1.56	5.580	5.620	5.510	752000	工业工程	
03331	维达国际	1.77	4177120	14.880	14.960	14.940	2000	-0.13	          0.02	  0.60	14.680	15.000	14.680	281000	纺织服饰	
01367	广州基金国际控股	4.08	4143520	--  	--  	6.880	4000	0.58	          0.13	  0.95	6.700	6.950	6.650	612000	纺织服饰	
03369	秦港股份	-1.56	4136275	2.530	2.540	2.530	2500	0.00	          0.20	  0.34	2.590	2.590	2.530	1624500	工用运输	
08328	信义香港	1.38	4124612	2.190	2.210	2.200	4000	0.92	          0.35	  2.30	2.180	2.220	2.180	1880266	汽车	
00426	万华媒体	2.42	4105640	--  	--  	1.270	6000	-0.78	          0.79	  1.94	1.220	1.330	1.220	3156000	媒体及娱乐	
01383	太阳城集团	-1.41	4076600	--  	--  	0.700	50000	1.45	          0.10	  0.29	0.720	0.720	0.690	5860000	地产	
01251	华油能源	-3.19	4072840	--  	--  	0.910	2000	-1.09	          0.29	  0.62	0.940	0.940	0.900	4454000	石油天然气	
01811	中广核新能源	-0.89	4069800	1.100	1.110	1.110	4000	0.00	          0.09	  0.53	1.130	1.130	1.100	3654000	公用事业	
00621	坛金矿业	-3.57	4045996	--  	--  	0.054	20000	3.85	          0.42	  0.84	0.057	0.058	0.052	75334912	黄金贵金属	
00381	侨雄国际	-6.00	4036480	--  	--  	0.047	20000	0.00	          1.18	  1.66	0.049	0.050	0.046	83920000	家电及用品	
01117	现代牧业	-2.00	4035829	1.470	1.480	1.470	19000	0.00	          0.04	  0.68	1.530	1.530	1.460	2714256	食物饮品	
01676	中国升海食品	6.90	4030600	--  	--  	0.620	4000	0.00	          0.66	  2.13	0.580	0.630	0.570	6564000	食物饮品	
06196	郑州银行	-0.42	4000280	--  	--  	4.690	1000	0.21	          0.06	  1.74	4.720	4.750	4.680	848000	银行	
00116	周生生	0.11	3969120	18.940	18.960	18.900	1000	-0.32	          0.03	  0.87	18.900	18.980	18.800	210000	纺织服饰	
00380	冠力国际	-1.56	3956940	--  	--  	0.630	12000	0.00	          0.49	  0.37	0.640	0.640	0.570	6502000	建筑	
06198	青岛港	0.52	3909187	--  	--  	5.790	1000	0.00	          0.06	  1.22	5.750	5.800	5.750	676508	工用运输	
00391	美亚娱乐资讯	7.89	3897300	--  	--  	0.410	40000	2.50	          0.17	  1.50	0.380	0.410	0.380	9820000	媒体及娱乐	
03737	中智药业	0.00	3847726	--  	--  	1.780	2000	0.56	          0.26	  2.60	1.780	1.790	1.770	2164200	医药医疗	
01439	移动互联（中国）	-0.49	3839600	--  	--  	2.040	5000	0.99	          0.14	  1.98	2.050	2.050	2.020	1885000	工用支援	
03939	万国国际矿业	2.09	3839000	--  	--  	1.950	2000	1.56	          0.30	  1.43	1.890	1.990	1.870	2004000	一般金属	
00989	广泽国际发展	-1.10	3837100	--  	--  	1.800	10000	0.00	          0.04	  1.22	1.800	1.810	1.790	2130000	地产	
01140	东英金融投资	1.18	3806800	--  	--  	2.570	12000	1.18	          0.06	  0.22	2.510	2.580	2.510	1492000	其他金融	
02014	浩泽净水	-4.02	3799750	--  	--  	2.390	4000	0.00	          0.08	  1.27	2.460	2.460	2.380	1573000	家电及用品	
01219	天喔国际	-6.06	3793390	--  	--  	1.550	129000	-1.27	          0.11	  3.90	1.630	1.630	1.550	2394000	食物饮品	
03996	中国能源建设	2.08	3772880	1.460	1.480	1.470	20000	-0.68	          0.03	  0.55	1.450	1.490	1.440	2564000	工业工程	
01610	中粮肉食	1.27	3740260	1.580	1.600	1.600	1000	0.00	          0.06	  0.98	1.590	1.610	1.570	2351000	农业产品	
06889	DYNAM JAPAN	-0.19	3701702	--  	--  	10.740	1600	0.00	          0.05	  1.08	10.800	10.800	10.680	344800	酒店及消闲	
00445	中国消防	2.56	3696025	--  	--  	0.400	450000	1.27	          0.23	  2.04	0.390	0.400	0.385	9385000	工业工程	
01717	澳优	-0.77	3695730	--  	--  	5.140	1000	0.98	          0.06	  0.86	5.190	5.200	5.090	721000	食物饮品	
03683	荣丰联合控股	0.00	3687600	--  	--  	1.550	10000	0.65	          0.26	  1.62	1.550	1.550	1.530	2392500	工用运输	
02012	阳光油砂	-1.75	3686750	--  	--  	0.280	10000	1.82	          0.23	  0.80	0.290	0.290	0.275	13090000	石油天然气	
02348	东瑞制药	1.78	3662560	--  	--  	4.570	1000	0.00	          0.10	  2.60	4.540	4.590	4.500	808000	医药医疗	
00230	五矿地产	0.00	3653663	--  	--  	1.450	10000	0.69	          0.08	  0.29	1.450	1.470	1.440	2524692	地产	
01361	３６１度	-0.70	3643450	2.820	2.830	2.830	9000	0.00	          0.06	  0.46	2.870	2.870	2.820	1288000	纺织服饰	
00975	MONGOL MINING	-5.88	3574229	--  	--  	0.240	500	0.00	          0.14	  0.73	0.250	0.260	0.232	14261250	煤炭	
00106	朗诗绿色地产	4.90	3528060	--  	--  	1.070	16000	0.94	          0.09	  0.57	1.020	1.070	1.010	3382000	地产	
00133	招商局中国基金	0.00	3510705	--  	--  	14.580	2000	-0.14	          0.16	  0.83	14.600	14.980	14.560	239215	其他金融	
02283	东江集团控股	-3.28	3492382	--  	--  	5.600	2000	-1.23	          0.07	  2.09	5.750	5.800	5.550	619771	工业工程	
01986	彩客化学	1.46	3474850	--  	--  	4.160	500	0.24	          0.08	  1.21	4.100	4.250	4.090	837000	原材料	
03689	康华医疗	-0.98	3473620	--  	--  	12.100	1000	-0.33	          0.34	  1.50	12.180	12.260	12.040	286000	医疗服务	
01720	普天通信集团	-3.45	3463080	--  	--  	1.400	8000	0.00	          0.22	  0.62	1.420	1.420	1.400	2460000	信息器材	
00603	中油燃气	-2.53	3428300	--  	--  	0.770	200000	0.00	          0.08	  0.84	0.800	0.800	0.770	4402000	公用事业	
06138	哈尔滨银行	-0.39	3421450	--  	--  	2.580	10000	0.39	          0.04	  0.92	2.600	2.630	2.570	1319000	银行	
02300	澳科控股	-0.97	3396880	--  	--  	2.040	2000	-0.49	          0.18	  0.44	2.100	2.100	2.040	1626000	工用支援	
00616	高山企业	-2.63	3378330	--  	--  	0.074	30000	2.78	          1.73	  5.41	0.076	0.082	0.072	43645000	纺织服饰	
00326	中国星集团	-7.14	3373816	--  	--  	0.520	60000	-3.70	          0.68	  1.60	0.560	0.570	0.520	6185200	酒店及消闲	
01678	中创环球	2.46	3355872	--  	--  	0.208	10000	0.00	          0.77	  0.60	0.200	0.210	0.200	16108000	家电及用品	
03998	波司登	1.39	3352375	0.720	0.730	0.730	42000	1.39	          0.04	  1.29	0.720	0.740	0.720	4598876	纺织服饰	
02255	海昌海洋公园	-4.62	3340270	1.880	1.890	1.860	5000	-1.06	          0.04	  1.13	1.950	1.950	1.860	1749000	酒店及消闲	
00980	联华超市	-2.88	3319430	--  	--  	2.700	1000	-0.74	          0.33	  1.42	2.800	2.800	2.680	1218000	零售	
01663	汉港控股	-1.72	3312740	--  	--  	0.570	500000	0.00	          0.24	  1.79	0.570	0.590	0.550	5814000	地产	
02708	艾伯科技	2.04	3311240	--  	--  	1.500	122000	0.00	          0.55	  0.79	1.490	1.510	1.480	2212000	软件服务	
00108	国锐地产	-1.87	3296520	--  	--  	1.050	18000	0.00	          0.19	  1.60	1.060	1.070	1.050	3112000	支援服务	
01039	鑫网易商	2.38	3250350	--  	--  	1.290	40000	-0.77	          0.14	  2.58	1.230	1.310	1.230	2552000	工业工程	
00915	道和环球	-8.65	3232120	--  	--  	0.950	50000	-2.06	          0.21	  1.26	1.050	1.070	0.940	3231000	工用支援	
00259	亿都（国际控股）	-6.07	3218300	--  	--  	2.630	2000	-0.38	          0.12	  2.38	2.710	2.730	2.600	1206000	信息器材	
02488	元征科技	-3.33	3190835	--  	--  	9.880	2500	0.00	          0.20	  0.74	10.180	10.180	9.880	321500	汽车	
00610	WAI KEE HOLD	-0.23	3189500	--  	--  	4.370	2000	0.92	          0.09	  1.04	4.400	4.450	4.320	732000	建筑	
03600	现代牙科	-1.92	3187114	--  	--  	2.560	10000	0.39	          0.12	  0.53	2.620	2.660	2.530	1236917	医药医疗	
00367	庄士机构国际	-1.04	3181840	--  	--  	1.910	4000	0.00	          0.10	  2.56	1.910	1.910	1.890	1672000	地产	
01277	力量能源	0.00	3180280	--  	--  	0.580	2000	3.57	          0.06	  2.02	0.590	0.620	0.560	5324000	煤炭	
01432	中国圣牧	-0.82	3151840	1.210	1.230	1.210	360000	-0.82	          0.04	  1.41	1.230	1.250	1.210	2584000	食物饮品	
01866	中国心连心化肥	-1.12	3141500	--  	--  	3.530	1000	0.00	          0.09	  1.11	3.540	3.640	3.490	880000	原材料	
00197	亨泰	0.00	3131012	--  	--  	0.640	15000	1.59	          0.26	  1.32	0.660	0.670	0.630	4861891	食物饮品	
00332	元亨燃气	0.00	3126960	--  	--  	0.920	52000	0.00	          0.05	  2.99	0.910	0.920	0.910	3420000	石油天然气	
00635	彩星集团	0.00	3118220	--  	--  	1.100	50000	0.00	          0.14	  1.15	1.110	1.150	1.100	2765000	家电及用品	
03366	华侨城（亚洲）	2.16	3114980	--  	--  	3.780	36000	-0.53	          0.13	  1.94	3.760	3.850	3.740	822000	地产	
02183	三盛控股	-1.41	3112820	--  	--  	9.820	4000	0.00	          0.08	  1.10	9.960	9.960	9.750	318000	地产	
01538	中奥到家	9.09	3071160	--  	--  	1.080	8000	0.00	          0.36	  5.12	0.990	1.190	0.990	2882000	支援服务	
00618	北大资源	13.16	3059530	--  	--  	0.430	32000	0.00	          0.11	  4.18	0.380	0.435	0.380	7322000	信息器材	
00024	宝威控股	0.00	3040790	--  	--  	0.305	24000	0.00	          0.20	  1.41	0.305	0.310	0.300	9940000	一般金属	
01270	朗廷－ＳＳ	0.00	3037330	--  	--  	3.570	2000	0.00	          0.04	  1.31	3.570	3.570	3.550	853000	酒店及消闲	
01315	允升国际	0.00	3035110	0.385	0.395	0.385	16000	-1.28	          0.13	  0.57	0.385	0.400	0.380	7774000	建筑	
01679	瑞斯康集团	0.00	3000300	--  	--  	3.640	2500	1.39	          0.10	  0.46	3.630	3.690	3.560	830000	工业工程	
01188	正道集团	2.17	2967204	0.140	0.141	0.141	8000	0.00	          0.10	  2.31	0.140	0.144	0.138	21144000	汽车	
06166	中国宏泰发展	-1.27	2928630	--  	--  	3.900	1000	0.26	          0.05	  0.06	3.930	3.980	3.850	748000	地产	
01057	浙江世宝	-3.21	2905560	2.400	2.430	2.410	4000	0.00	          0.55	  1.86	2.480	2.540	2.400	1183000	汽车	
00580	赛晶电力电子	-1.23	2896620	--  	--  	1.610	2000	0.00	          0.11	  1.61	1.630	1.630	1.600	1790000	工业工程	
01371	华彩控股	-1.69	2894861	--  	--  	0.174	40000	0.00	          0.19	  1.00	0.172	0.182	0.172	16281760	酒店及消闲	
00722	联合医务	-1.44	2888080	--  	--  	2.060	50000	-0.48	          0.18	  0.99	2.100	2.200	2.050	1376000	医疗服务	
01182	胜龙国际	4.11	2861500	--  	--  	0.380	20000	-3.80	          0.36	  0.30	0.370	0.400	0.370	7400000	酒店及消闲	
02924	华禧控股	3.70	2859480	--  	--  	2.800	4000	3.70	          0.16	  0.72	2.700	2.850	2.550	1052000		
00357	航基股份	1.54	2825120	--  	--  	7.920	1000	-1.25	          0.16	  1.33	7.800	8.040	7.710	356000	运输	
00245	中国民生金融	-1.79	2824203	0.270	0.275	0.275	10000	0.00	          0.04	  0.78	0.280	0.295	0.270	10250941	原材料	
01080	胜利管道	7.69	2815238	--  	--  	0.350	1500	1.45	          0.25	  2.28	0.325	0.360	0.325	8100000	一般金属	
03989	首创环境	1.61	2795940	--  	--  	0.315	300000	0.00	          0.06	  1.70	0.315	0.335	0.310	8822000	公用事业	
00491	英皇文化产业	0.00	2794240	--  	--  	0.223	20000	3.72	          0.39	  7.49	0.220	0.226	0.213	12560000	媒体及娱乐	
01165	顺风清洁能源	-2.60	2766890	0.370	0.375	0.375	58000	1.35	          0.17	  2.06	0.385	0.390	0.370	7328000	工业工程	
00878	金朝阳集团	-0.51	2758430	--  	--  	15.500	5500	-0.39	          0.06	  2.05	15.740	15.940	15.460	177000	地产	
00886	银基集团	-2.44	2754105	--  	--  	0.800	12000	1.27	          0.15	  1.36	0.810	0.820	0.780	3451500	食物饮品	
00420	福田实业	-1.82	2743400	--  	--  	1.080	14000	0.00	          0.21	  3.28	1.100	1.100	1.080	2538000	纺织服饰	
03698	徽商银行	2.08	2728900	4.410	4.430	4.410	11000	-0.45	          0.02	  0.52	4.330	4.450	4.310	622000	银行	
00743	亚洲水泥（中国）	1.57	2723025	--  	--  	3.240	2500	0.62	          0.05	  1.02	3.240	3.250	3.200	843000	建筑	
02880	大连港	-0.69	2702326	1.420	1.440	1.440	12000	0.70	          0.04	  0.56	1.440	1.450	1.420	1878000	工用运输	
00467	联合能源集团	-1.64	2688170	0.590	0.600	0.600	8000	0.00	          0.02	  0.44	0.610	0.610	0.590	4523000	石油天然气	
03623	中国金融发展	-0.62	2684300	--  	--  	1.600	64000	1.27	          0.32	  1.03	1.610	1.610	1.550	1706000	其他金融	
00626	大众金融控股	0.29	2665300	--  	--  	3.480	2000	0.00	          0.07	  1.15	3.470	3.480	3.460	768000	银行	
00719	山东新华制药股份	1.15	2661780	8.600	8.800	8.800	20000	3.04	          0.21	  0.36	8.860	8.860	8.500	308000	医药医疗	
01360	MEGAEXPO HLDG	0.00	2654450	--  	--  	2.250	5000	0.00	          0.09	  0.92	2.240	2.250	2.230	1185000	媒体及娱乐	
01518	新世纪医疗	0.31	2606370	--  	--  	12.740	500	-0.16	          0.04	  0.03	12.800	12.860	12.700	203500	医疗服务	
01230	雅士利国际	0.00	2605780	1.490	1.520	1.520	1000	0.66	          0.04	  1.87	1.520	1.550	1.490	1731000	食物饮品	
02112	优库资源	1.11	2585680	--  	--  	1.820	2000	0.00	          0.09	  0.38	1.800	1.880	1.780	1414000	一般金属	
01778	彩生活	-3.80	2568150	5.070	5.100	5.070	2000	-0.39	          0.05	  0.31	5.190	5.220	5.070	501000	支援服务	
01599	城建设计	0.00	2560120	--  	--  	4.780	3000	0.21	          0.14	  0.41	4.770	4.800	4.750	536000	建筑	
02608	阳光１００中国	-1.83	2560010	--  	--  	3.210	1000	-0.31	          0.03	  1.16	3.270	3.270	3.190	792000	地产	
00568	山东墨龙	0.75	2534900	1.330	1.340	1.340	10000	0.75	          0.75	  1.29	1.340	1.340	1.290	1930800	石油天然气	
01578	天津银行	0.00	2524430	5.340	5.350	5.340	500	0.00	          0.03	  1.09	5.360	5.420	5.340	471000	银行	
01168	百仕达控股	-0.93	2510783	--  	--  	1.060	8000	0.95	          0.07	  1.20	1.070	1.080	1.040	2371750	地产	
00244	先施	-6.49	2494625	--  	--  	0.360	83000	1.41	          0.77	  0.69	0.385	0.385	0.340	7031000	零售	
01665	槟杰科达	-0.95	2482920	--  	--  	1.040	40000	-0.95	          0.15	  0.32	1.050	1.070	1.040	2360000	软件服务	
02698	魏桥纺织	-1.28	2465197	--  	--  	4.620	500	0.00	          0.13	  0.88	4.620	4.690	4.600	532575	纺织服饰	
01259	中国儿童护理	1.07	2455408	--  	--  	0.189	88000	0.00	          1.12	  8.82	0.187	0.190	0.187	12935000	纺织服饰	
00042	东北电气	-6.04	2431100	1.390	1.410	1.400	12000	-0.71	          0.66	  0.27	1.450	1.450	1.400	1714000	工业工程	
01828	大昌行集团	-1.52	2426587	3.880	3.890	3.890	31000	0.00	          0.03	  0.30	3.950	3.960	3.880	622116	汽车	
01727	河北建设	-0.72	2417245	--  	--  	4.160	6000	0.00	          0.13	  2.50	4.120	4.180	4.120	579000	建筑	
00053	国浩集团	0.36	2416434	--  	--  	112.000	1000	0.00	          0.01	  0.51	112.900	112.900	111.100	21584	其他金融	
01176	珠光控股	0.90	2406780	--  	--  	1.120	2000	0.00	          0.03	  0.80	1.120	1.130	1.110	2162000	地产	
03636	保利文化	-1.04	2387472	--  	--  	15.280	100	0.00	          0.17	  0.84	15.480	15.800	15.220	153900	支援服务	
01596	翼辰实业	-0.49	2385210	--  	--  	6.080	1000	0.00	          0.17	  0.26	6.200	6.200	5.800	392000	工业工程	
01020	赛伯乐国际控股	0.00	2383740	--  	--  	0.285	20000	1.79	          0.20	  2.69	0.285	0.285	0.275	8496000	工业工程	
00334	华显光电	-4.49	2380920	--  	--  	0.850	24000	0.00	          0.13	  1.37	0.880	0.910	0.850	2770000	信息器材	
00833	华讯	-0.37	2373744	--  	--  	2.680	30000	0.00	          0.09	  0.78	2.710	2.720	2.680	877594	家电及用品	
03308	金鹰商贸集团	1.51	2369490	10.060	10.140	10.100	28000	0.00	          0.01	  0.93	9.930	10.140	9.930	235286	零售	
01234	中国利郎	0.56	2359213	7.070	7.130	7.130	4000	0.42	          0.03	  0.71	7.130	7.180	7.090	331000	纺织服饰	
01239	TEAMWAY INTL GP	-1.92	2354320	--  	--  	0.051	20000	2.00	          0.42	  2.48	0.052	0.052	0.050	46340000	工用支援	
